67,台東区,有馬湯,台東区竜泉３−３１−２,03-3873-2978,14:00 - 24:00,水曜,35.72653,139.795224
68,台東区,一葉泉,台東区竜泉３−１７−１１,03-3872-8212,15:00 - 23:30,月曜,35.725302,139.793051
69,台東区,富久の湯,台東区千束２−３４−６,03-3872-7089,15:15 - 23:15,日曜,35.722569,139.790447
70,台東区,堤柳泉,台東区千束４−５−４,03-3871-2395,13:00 - 24:00 / 日・祝日は 12：00 から営業,月曜,35.723636,139.797504
71,台東区,湯どんぶり栄湯,台東区日本堤１−４−５,03-3875-2885,14:00 - 24:00 / 日・祝日は 12：00 から営業,水曜,35.725457,139.798751
72,台東区,梅の湯,台東区東浅草２−１８−９,03-3872-4377,14:00 - 24:00 ,月曜,35.725831,139.800599
73,台東区,玉の湯,台東区清川１−２７−７,03-3871-5703,15:30 - 23:00,月曜,35.725711,139.804703
74,台東区,富士の湯,台東区橋場２−２１−７,03-3876-9530,14:00 - 23:15,不定休,35.727675,139.805376
75,台東区,武の湯,台東区浅草５−７２−２,03-3872-8237,15:00 - 24:00,火曜,35.722145,139.798681
76,台東区,鶴の湯,台東区浅草５−４８−４,03-3872-7753,14:00 - 23:00,木曜 / 祝日は前日休,35.720699,139.799129
77,台東区,アクアプレイス旭,台東区浅草５−１０−１０,03-3872-3091,15:00 - 25:00,火曜,35.720154,139.794483
78,台東区,曙湯,台東区浅草４−１７−１,03-3873-6750,15:00 - 25:00,第３金曜,35.718262,139.795454
79,台東区,白水湯,台東区入谷１−２１−１２,03-3872-0853,15:00 - 25:00,月曜,35.720879,139.786595
80,台東区,入の湯,台東区松が谷４−２１−１１,03-3844-5436,14:30 - 24:30,第１・２・３水曜,35.717918,139.787899
81,台東区,燕湯,台東区上野３−１４−５,03-3831-7305,6:00  - 20:00,月曜,35.705569,139.772857
82,台東区,寿湯,台東区東上野５−４−１７,03-3844-8886,12:00 - 25:30 / 最終受付 25:05,第３木曜 / 12月は休まず営業,35.71219,139.78269
83,台東区,鶴の湯,台東区東上野５−２２−７,03-3845-0268,15:00 - 24:30,月曜,35.714507,139.782668
84,台東区,大久保湯,台東区松が谷３−１３−１０,03-3844-6369,13:00 - 24:30,第２・４金曜,35.716073,139.787668
85,台東区,松葉湯,台東区松が谷２−４−６,03-3844-8791,14:30 - 23:00,月曜,35.712857,139.785364
86,台東区,蛇骨湯,台東区浅草１−１１−１１,03-3841-8645,13:00 - 24:00,火曜　祝日営業,35.712025,139.792576
87,台東区,日の出湯,台東区元浅草２−１０−５,03-3841-0969,15:00 - 24:15,水曜,35.710631,139.784288
88,台東区,三筋湯,台東区三筋２−１３−２,03-3851-2683,15:00 - 24:00,月曜,35.705419,139.786472
89,台東区,梅の湯,台東区蔵前４−９−２,03-3866-5954,15:00 - 24:00,第２・４日曜,35.702725,139.788886
90,台東区,帝国湯,台東区浅草橋５−２３−６,03-3851-2785,15:00 - 24:00,月曜,35.701962,139.781762
91,台東区,鶴の湯,台東区浅草橋５−２７−２,03-3851-4569,15:30 - 24:00,土曜,35.701335,139.783551
92,台東区,弁天湯,台東区浅草橋１−３３−６,03-3864-7100,15:30 - 23:30,第２・４月曜 / 1月1日は休業,35.698486,139.784951
93,墨田区,田中湯,墨田区墨田５−４６−５,03-3611-3277,15:30 - 23:00,月曜,35.734558,139.819964
94,墨田区,みまつ湯,墨田区墨田４−９−１２,03-3611-7937,15:30 - 22:30,木・土曜,35.732605,139.821037
95,墨田区,隅田湯,墨田区墨田３−２３−１６,03-3619-1126,15:30 - 22:30,水曜,35.730304,139.820133
96,墨田区,狸湯_,墨田区墨田２−２１−８,03-3610-3538,15:30 - 24:00,木曜,35.730421,139.817076
97,墨田区,大和湯,墨田区東向島３−１４−１６,03-3611-0948,16:00 - 24:30,木曜,35.724736,139.813876
98,墨田区,寺島浴場,墨田区東向島６−３４−１８,03-3611-6755,15:00 - 24:30  / サウナは15:00 - 22:00,月曜,35.724638,139.821
99,墨田区,三徳湯,墨田区八広６−３７−２,03-3614-1058,15:45 - 23:30,土曜,35.725903,139.828703
100,墨田区,寿湯,墨田区八広６−３７−２,03-3611-4966,15:30 - 23:30,月曜（隔週）,35.725905,139.828703
101,墨田区,グランド湯,墨田区八広４−１７−２２,03-3612-0268,16:00 - 23:30,月２回不定休,35.723064,139.827906
102,墨田区,平和湯,墨田区八広１−３８−１０,03-3611-5310,16:00 - 23:00,土曜,35.721358,139.825425
103,墨田区,亀鶴湯,墨田区八広４−７−３,03-3611-5686,15:30 - 23:30,不定休,35.720779,139.828277
104,墨田区,おかめ湯,墨田区八広１−１−２,03-3611-4459,15:30 - 23:30,月曜,35.720315,139.820968
105,墨田区,薬師湯,墨田区向島３−４６−１０,03-3622-1545,15:30 - 25:30,水曜（水曜祝日なら木曜休み）,35.711315,139.809161
106,墨田区,松の湯,墨田区東向島１−１０−１８,03-3611-2459,15:00 - 24:00,水曜,35.72084,139.812116
107,墨田区,良の湯,墨田区東向島２−１５−６,03-3611-0811,15:15 - 24:00,第2・３・４水曜,35.718064,139.816051
108,墨田区,曳舟湯,墨田区京島１−７−１０,03-3618-3715,15:30 - 24:00,７・１７・２７日,35.716783,139.818841
109,墨田区,電気湯,墨田区京島３−１０−１０,03-3610-8998,15:00 - 23:00,木曜,35.716433,139.822539
110,墨田区,あづま湯,墨田区京島２−１０−５,03-3619-3356,15:00 - 23:45,水曜,35.714527,139.820876
111,墨田区,改良湯,墨田区押上３−１１−１１,03-3619-4177,15:30 - 23:40,第２・４土曜,35.713083,139.818586
112,墨田区,第二香藤湯,墨田区押上３−４１−１,03-3613-1103,16:00 - 23:30,日様 / ５月５日　冬至　１０月１０日は営業,35.710814,139.819047
113,墨田区,第二竹の湯,墨田区立花３−２３−８,03-3612-2310,15:15 - 23:30,４・１４・２４日,35.707649,139.835173
114,墨田区,中川湯,墨田区立花６−１４−１１,03-3612-3978,15:30 - 23:30,第２・４月曜,35.709945,139.837753
115,墨田区,墨田湯,墨田区吾妻橋２−５−４,03-3623-0386,16:00 - 23:30,土曜,35.70917,139.802549
116,墨田区,星の湯,墨田区東駒形２−９−９,03-3622-0904,15:30 - 24:00,２・１２・２２日 / 日曜・祝日・金曜は営業,35.706273,139.800624
117,墨田区,さくら湯,墨田区業平４−６−５,03-3623-3617,15:30 - 24:00,５・１５・２５日 / 日曜・祝日・金曜・２５日と重なる時は変更,35.707323,139.814944
118,墨田区,大黒湯,墨田区横川３−１２−１４,03-3622-6698,15:30 - 24:00,月曜・祝日のときは翌日休,35.704992,139.813662
119,墨田区,亀の湯,墨田区本所２−２０−３,03-3622-6662,16:00 - 23:30,不定休,35.704879,139.801903
120,墨田区,荒井湯,墨田区本所２−８−７,03-3622-0740,15:30 - 24:00,6/16/26日 / 日曜・祝日・金曜は翌日休,35.703439,139.80065
121,墨田区,御谷湯,墨田区石原３−３０−８,03-3623-1695,16:00 - 24:00,月曜・祝日　翌日休,35.701621,139.804679
122,墨田区,幸楽湯,墨田区亀沢４−２４−７,03-3622-3766,15:30 - 23:00,第１・３・４土曜,35.698955,139.805808
123,墨田区,黄金湯,墨田区太平４−１４−６,03-3622-5009,15:30 - 24:00,不定休,35.702309,139.815274
124,墨田区,楽天浴場,墨田区江東橋４−１５−１,03-3633-3420,15:00 - 23:30,日曜,35.694624,139.817441
125,墨田区,松の湯,墨田区緑３−４−６,03-3846-8988,15:30 - 24:00,不定休,35.693237,139.805033
126,墨田区,末広湯,墨田区緑１−５−１１,03-3631-9566,16:00 - 23:30,不定休,35.69325,139.800127
127,墨田区,弁天湯,墨田区千歳２−１３−１２,03-3632-3533,16:00 - 24:00,不定休,35.691294,139.793749
128,墨田区,大正湯,墨田区立川１−５−１,03-3633-1504,17:00 - 23:00,土曜,35.690267,139.799491
129,墨田区,高砂湯,墨田区立川４−１１−１２,03-3631-3233,15:30 - 23:00,水曜,35.691065,139.806618
130,江東区,常磐湯,江東区常磐２−３−８,03-3631-9649,15:30 - 23:30,木曜,35.684738,139.796978
131,江東区,竹の湯,江東区森下４−９−１８,03-3631-5268,15:30 - 23:30,土曜,35.685538,139.806039
132,江東区,辰巳湯,江東区三好１−２−３,03-3641-9436,15:00 - 24:00,月曜,35.679904,139.799698
133,江東区,亀の湯,江東区猿江１−１８−９,03-3631-5449,15:30 - 23:00,土曜,35.686987,139.811717
134,江東区,日の出湯,江東区住吉２−５−１４,03-3631-3429,15:30 - 22:30,木曜（要確任）,35.687629,139.815461
135,江東区,小山湯,江東区海辺１８−５,03-3640-4126,15:00 - 23:00 / サウナは22:00まで,水曜,35.682002,139.818058
136,江東区,天神湯,江東区亀戸３−１１−１０,03-3681-5766,15:30 - 21:00,月曜・水曜・土曜,35.703821,139.820096
137,江東区,隆乃湯,江東区亀戸５−９−７,03-3681-5440,15:00 - 23:30,木曜,35.698976,139.828022
138,江東区,富山湯,江東区亀戸６−４９−１４,03-3681-5912,15:00 - 23:00,土曜,35.694639,139.832509
139,江東区,らかん湯,江東区大島２−３７−７,03-3684-3116,15:00 - 23:30,月曜・祝日は営業,35.691344,139.82575
140,江東区,第二久の湯,江東区大島１−３６−６,03-3637-1226,15:00 - 23:00,木曜,"35.687364,139.825957",139.825957
141,江東区,竹の湯,江東区大島７−７−３,03-3681-6726,15:30 - 23:00,木曜,35.691374,139.837788
142,江東区,春の湯,江東区大島７−２５−１４,03-5626-1830,15:20 - 23:00,月曜,35.691455,139.841052
143,江東区,第二和泉湯,江東区牡丹２−４−６,03-3641-7802,15:00 - 22:00,土曜,35.669622,139.797397
144,江東区,白山湯,江東区枝川１−６−１５,03-3645-0862,15:00 - 24:00 / 日曜は8:00 - 12:00 も営業,土曜,35.657002,139.803893
145,江東区,ニュー松の湯,江東区東陽３−１２−１１,03-3644-6064,15:30 - 23:30,月曜・祝日は翌日休,35.67023,139.809754
146,江東区,金春湯,江東区東陽１−６−９,03-3645-2303,15:00 - 23:00,木曜,35.667393,139.808997
147,江東区,第一弁天湯,江東区東陽１−２５−１０,03-3644-0577,16:00 - 23:30,土曜,35.667667,139.811481
148,江東区,久の湯,江東区南砂１−１４−９,03-3644-1620,14:45 - 23:00,木曜,35.677899,139.823897
149,江東区,松島泉,江東区南砂２−２８−１５,03-3645-9516,15:00 - 23:00,水曜・祝日は営業,35.675346,139.823074
150,江東区,竹の湯,江東区北砂３−２５−８,03-3644-366,15:30 - 22:30,月曜・祝日は翌日休,35.681509,139.829884
151,江東区,桜湯,江東区北砂４−１８−１１,03-3644-8037,15:15 - 24:00,木曜,35.679451,139.830742
152,江東区,オリンピック湯,江東区北砂４−３６−１７,03-3644-7607,16:00 - 23:00,木曜,35.678274,139.834103
153,江東区,亀の湯,江東区北砂４−２０−２５,03-3644-6514,16:00 - 23:00,月曜,35.676893,139.831584
154,江東区,喜楽湯,江東区南砂４−１５−１９,03-3644-3803,16:00 - 23:00,土曜,35.672363,139.830804
155,江東区,文化湯,江東区北砂６−１４−８,03-3644-7418,14:00 - 22:30,月曜・祝日は翌日休,35.684298,139.836973
156,江東区,丸八湯,江東区北砂６−７−３,03-3645-0934,15:00 - 23:00,水曜,35.682514,139.835991
157,江東区,藤の湯,江東区東砂３−１８−１７,03-3644-7351,15:00 - 23:00,６・１６・２６日 / 日曜の場合は翌日休,35.680682,139.841369
158,江東区,旭湯,江東区東砂７−１５−１,03-3644-0493,15:00 - 23:30,９・１９・２９日,35.674468,139.840291
159,江東区,不二の湯,江東区東砂８−２０−１６,03-3644-1771,15:30 - 22:30,水曜 / 変更の場合事前告知・第５水曜は営業,35.668395,139.841565
160,品川区,高松湯,品川区上大崎３−５−４,03-3441-8602,16:00 - 23:00,月曜,35.634491,139.719414
161,品川区,松の湯,品川区西五反田６−１８−３,03-3491-6667,15:30 - 24:00 / 日曜は15：00から営業,月曜,35.621839,139.71519
162,品川区,武蔵小山温泉清水湯,品川区小山３−９−１,03-3781-0575,12:00 - 24:00 / 日曜は8:00 - 24:00,月曜（祝日の時は営業）,35.620169,139.707559
163,品川区,東京浴場,品川区小山６−７−２,03-3781-1018,16:00 - 24:00,月曜・祝日は翌日休,35.614977,139.699681
164,品川区,恵比寿湯,品川区荏原５−１１−２,03-5702-4158,15:30 - 24:00,不定,35.614016,139.703876
165,品川区,金泉湯,品川区平塚２−１８−８,03-3782-2826,15:00 - 24:00,月曜,35.615682,139.713513
